,Trap,Latitude,Longitude,Date,Species,WnvPresent,NumMosquitos,Tmax,Tmin,rain,Spray
7720,T225,41.743402,-87.731435,2009-07-17,CULEX PIPIENS/RESTUANS,0,38,80.6875,62.3125,2.75,
7721,T225,41.743402,-87.731435,2009-07-17,CULEX RESTUANS,0,13,80.6875,62.3125,2.75,
7722,T225,41.743402,-87.731435,2009-07-24,CULEX PIPIENS,0,9,76.6875,60.0,0.48,
7723,T225,41.743402,-87.731435,2009-07-24,CULEX PIPIENS/RESTUANS,0,230,76.6875,60.0,0.48,
7724,T225,41.743402,-87.731435,2009-07-24,CULEX RESTUANS,0,7,76.6875,60.0,0.48,
7725,T225,41.743402,-87.731435,2009-07-31,CULEX PIPIENS,0,10,82.0,63.625,0.42,
7726,T225,41.743402,-87.731435,2009-07-31,CULEX PIPIENS/RESTUANS,0,110,82.0,63.625,0.42,
7727,T225,41.743402,-87.731435,2009-07-31,CULEX PIPIENS/RESTUANS,1,50,82.0,63.625,0.42,
7728,T225,41.743402,-87.731435,2009-07-31,CULEX RESTUANS,0,42,82.0,63.625,0.42,
7729,T225,41.743402,-87.731435,2009-08-07,CULEX PIPIENS,0,6,80.0,63.125,0.705,
7730,T225,41.743402,-87.731435,2009-08-07,CULEX PIPIENS/RESTUANS,0,130,80.0,63.125,0.705,
7731,T225,41.743402,-87.731435,2009-08-07,CULEX RESTUANS,0,9,80.0,63.125,0.705,
7732,T225,41.743402,-87.731435,2009-08-13,CULEX PIPIENS/RESTUANS,0,1,83.9375,66.125,0.86,
7733,T225,41.743402,-87.731435,2009-08-13,CULEX RESTUANS,0,1,83.9375,66.125,0.86,
7734,T225,41.743402,-87.731435,2009-08-25,CULEX PIPIENS,0,7,77.625,60.0,1.36,
7735,T225,41.743402,-87.731435,2009-08-25,CULEX PIPIENS/RESTUANS,0,15,77.625,60.0,1.36,
7736,T225,41.743402,-87.731435,2009-08-25,CULEX RESTUANS,0,5,77.625,60.0,1.36,
7737,T225,41.743402,-87.731435,2009-08-27,CULEX PIPIENS/RESTUANS,0,9,74.375,59.6875,4.01,
7738,T225,41.743402,-87.731435,2009-09-03,CULEX PIPIENS/RESTUANS,0,13,69.75,54.3125,2.675,
7739,T225,41.743402,-87.731435,2009-09-03,CULEX RESTUANS,0,2,69.75,54.3125,2.675,
7740,T225,41.743402,-87.731435,2009-09-14,CULEX PIPIENS,0,7,79.25,61.375,0.01,
7741,T225,41.743402,-87.731435,2009-09-14,CULEX PIPIENS/RESTUANS,0,76,79.25,61.375,0.01,
7742,T225,41.743402,-87.731435,2009-09-14,CULEX RESTUANS,0,6,79.25,61.375,0.01,
7743,T225,41.743402,-87.731435,2009-09-17,CULEX PIPIENS/RESTUANS,0,145,78.375,59.8125,0.01,
7744,T225,41.743402,-87.731435,2009-09-17,CULEX RESTUANS,0,3,78.375,59.8125,0.01,
7745,T225,41.743402,-87.731435,2009-09-25,CULEX PIPIENS,0,4,73.625,58.75,1.42,
7746,T225,41.743402,-87.731435,2009-09-25,CULEX PIPIENS/RESTUANS,0,79,73.625,58.75,1.42,
7747,T225,41.743402,-87.731435,2009-09-25,CULEX RESTUANS,0,2,73.625,58.75,1.42,
7748,T225,41.743402,-87.731435,2009-10-01,CULEX PIPIENS,0,4,65.6875,52.375,2.245,
7749,T225,41.743402,-87.731435,2009-10-01,CULEX PIPIENS/RESTUANS,0,18,65.6875,52.375,2.245,
7750,T225,41.743402,-87.731435,2009-10-01,CULEX RESTUANS,0,5,65.6875,52.375,2.245,
7751,T225,41.743402,-87.731435,2011-06-17,CULEX RESTUANS,0,1,72.5625,55.625,2.8,
7752,T225,41.743402,-87.731435,2011-06-30,CULEX RESTUANS,0,2,78.625,62.0625,0.27,
7753,T225,41.743402,-87.731435,2011-07-11,CULEX PIPIENS/RESTUANS,0,1,88.0625,67.625,0.61,
7754,T225,41.743402,-87.731435,2011-07-11,CULEX RESTUANS,0,9,88.0625,67.625,0.61,
7755,T225,41.743402,-87.731435,2011-07-11,CULEX SALINARIUS,0,1,88.0625,67.625,0.61,
7756,T225,41.743402,-87.731435,2011-07-15,CULEX PIPIENS/RESTUANS,0,4,85.8125,67.4375,0.555,
7757,T225,41.743402,-87.731435,2011-07-15,CULEX RESTUANS,0,2,85.8125,67.4375,0.555,
7758,T225,41.743402,-87.731435,2011-07-25,CULEX PIPIENS,0,13,92.6875,74.75,8.855,
7759,T225,41.743402,-87.731435,2011-07-25,CULEX PIPIENS/RESTUANS,0,41,92.6875,74.75,8.855,
7760,T225,41.743402,-87.731435,2011-07-25,CULEX RESTUANS,1,16,92.6875,74.75,8.855,
7761,T225,41.743402,-87.731435,2011-07-29,CULEX PIPIENS,0,2,88.1875,71.625,11.29,
7762,T225,41.743402,-87.731435,2011-07-29,CULEX PIPIENS/RESTUANS,0,3,88.1875,71.625,11.29,
7763,T225,41.743402,-87.731435,2011-07-29,CULEX RESTUANS,0,2,88.1875,71.625,11.29,
7764,T225,41.743402,-87.731435,2011-08-05,CULEX PIPIENS/RESTUANS,0,13,88.0625,71.3125,1.78,
7765,T225,41.743402,-87.731435,2011-08-12,CULEX RESTUANS,0,1,82.0,65.875,3.05,
7766,T225,41.743402,-87.731435,2011-08-19,CULEX PIPIENS,0,1,82.375,63.3125,1.695,
7767,T225,41.743402,-87.731435,2011-08-19,CULEX PIPIENS/RESTUANS,0,1,82.375,63.3125,1.695,
7768,T225,41.743402,-87.731435,2011-08-19,CULEX RESTUANS,0,5,82.375,63.3125,1.695,
7769,T225,41.743402,-87.731435,2011-08-26,CULEX PIPIENS/RESTUANS,1,3,82.25,64.4375,2.565,
7770,T225,41.743402,-87.731435,2011-09-01,CULEX PIPIENS/RESTUANS,0,1,82.5625,63.875,0.115,48.2789500698
7771,T225,41.743402,-87.731435,2011-09-01,CULEX RESTUANS,0,1,82.5625,63.875,0.115,48.2789500698
7772,T225,41.743402,-87.731435,2011-09-16,CULEX PIPIENS/RESTUANS,0,2,71.1875,54.5,0.225,
7773,T225,41.743402,-87.731435,2011-09-16,CULEX RESTUANS,0,7,71.1875,54.5,0.225,
7774,T225,41.743402,-87.731435,2011-09-23,CULEX PIPIENS/RESTUANS,0,2,66.5625,52.0,1.46,
7775,T225,41.743402,-87.731435,2013-06-07,CULEX RESTUANS,0,1,70.4375,53.3125,1.78,
7776,T225,41.743402,-87.731435,2013-06-14,CULEX RESTUANS,0,8,77.3125,57.25,2.38,
7777,T225,41.743402,-87.731435,2013-06-21,CULEX PIPIENS/RESTUANS,0,11,80.625,60.625,1.33,
7778,T225,41.743402,-87.731435,2013-06-21,CULEX RESTUANS,0,13,80.625,60.625,1.33,
7779,T225,41.743402,-87.731435,2013-07-08,CULEX RESTUANS,0,13,80.375,63.75,1.44,
7780,T225,41.743402,-87.731435,2013-07-12,CULEX PIPIENS/RESTUANS,0,74,84.75,66.5625,1.355,
7781,T225,41.743402,-87.731435,2013-07-12,CULEX RESTUANS,0,49,84.75,66.5625,1.355,
7782,T225,41.743402,-87.731435,2013-07-19,CULEX PIPIENS/RESTUANS,0,45,90.375,71.4375,0.71,15.8174148738
7783,T225,41.743402,-87.731435,2013-07-19,CULEX RESTUANS,0,119,90.375,71.4375,0.71,15.8174148738
7784,T225,41.743402,-87.731435,2013-07-19,CULEX RESTUANS,1,50,90.375,71.4375,0.71,15.8174148738
7785,T225,41.743402,-87.731435,2013-07-25,CULEX PIPIENS,0,3,86.25,68.3125,0.71,15.8174148738
7786,T225,41.743402,-87.731435,2013-07-25,CULEX PIPIENS/RESTUANS,0,20,86.25,68.3125,0.71,15.8174148738
7787,T225,41.743402,-87.731435,2013-07-25,CULEX RESTUANS,0,30,86.25,68.3125,0.71,15.8174148738
7788,T225,41.743402,-87.731435,2013-08-01,CULEX PIPIENS,0,1,74.5,59.0,1.135,15.8174148738
7789,T225,41.743402,-87.731435,2013-08-01,CULEX PIPIENS/RESTUANS,1,20,74.5,59.0,1.135,15.8174148738
7790,T225,41.743402,-87.731435,2013-08-01,CULEX RESTUANS,1,7,74.5,59.0,1.135,15.8174148738
7791,T225,41.743402,-87.731435,2013-08-08,CULEX PIPIENS/RESTUANS,0,94,81.125,64.125,1.195,15.8174148738
7792,T225,41.743402,-87.731435,2013-08-08,CULEX RESTUANS,1,27,81.125,64.125,1.195,15.8174148738
7793,T225,41.743402,-87.731435,2013-08-15,CULEX PIPIENS,0,21,78.125,62.0,0.95,3.10583752336
7794,T225,41.743402,-87.731435,2013-08-22,CULEX PIPIENS,1,21,82.4375,61.875,0.65,3.10583752336
7795,T225,41.743402,-87.731435,2013-08-22,CULEX PIPIENS/RESTUANS,0,40,82.4375,61.875,0.65,3.10583752336
7796,T225,41.743402,-87.731435,2013-08-22,CULEX RESTUANS,0,7,82.4375,61.875,0.65,3.10583752336
7797,T225,41.743402,-87.731435,2013-08-29,CULEX PIPIENS/RESTUANS,0,21,86.6875,68.0625,0.59,3.10583752336
7798,T225,41.743402,-87.731435,2013-08-29,CULEX PIPIENS/RESTUANS,1,31,86.6875,68.0625,0.59,3.10583752336
7799,T225,41.743402,-87.731435,2013-09-06,CULEX PIPIENS,1,13,82.0,63.0,2.025,15.8174148738
7800,T225,41.743402,-87.731435,2013-09-06,CULEX PIPIENS/RESTUANS,0,5,82.0,63.0,2.025,15.8174148738
7801,T225,41.743402,-87.731435,2013-09-12,CULEX PIPIENS,1,47,86.0,67.8125,0.09,15.8174148738
7802,T225,41.743402,-87.731435,2013-09-12,CULEX PIPIENS/RESTUANS,0,1,86.0,67.8125,0.09,15.8174148738
7803,T225,41.743402,-87.731435,2013-09-12,CULEX RESTUANS,0,5,86.0,67.8125,0.09,15.8174148738
7804,T225,41.743402,-87.731435,2013-09-19,CULEX PIPIENS/RESTUANS,0,20,72.9375,57.0,2.875,
7805,T225,41.743402,-87.731435,2013-09-26,CULEX PIPIENS/RESTUANS,0,3,73.4375,54.125,0.87,
7806,T226,41.793818,-87.654234,2009-07-24,CULEX PIPIENS/RESTUANS,0,7,76.6875,60.0,0.48,
7807,T226,41.793818,-87.654234,2009-07-24,CULEX RESTUANS,0,10,76.6875,60.0,0.48,
7808,T226,41.793818,-87.654234,2009-07-31,CULEX PIPIENS/RESTUANS,0,16,82.0,63.625,0.42,
7809,T226,41.793818,-87.654234,2009-07-31,CULEX RESTUANS,0,18,82.0,63.625,0.42,
7810,T226,41.793818,-87.654234,2009-08-07,CULEX PIPIENS,0,4,80.0,63.125,0.705,
7811,T226,41.793818,-87.654234,2009-08-07,CULEX PIPIENS/RESTUANS,0,12,80.0,63.125,0.705,
7812,T226,41.793818,-87.654234,2009-08-07,CULEX RESTUANS,0,6,80.0,63.125,0.705,
7813,T226,41.793818,-87.654234,2011-06-17,CULEX RESTUANS,0,3,72.5625,55.625,2.8,
7814,T226,41.793818,-87.654234,2011-06-24,CULEX PIPIENS/RESTUANS,0,15,78.6875,63.75,2.04,
7815,T226,41.793818,-87.654234,2011-06-24,CULEX RESTUANS,0,20,78.6875,63.75,2.04,
7816,T226,41.793818,-87.654234,2011-06-30,CULEX PIPIENS/RESTUANS,0,18,78.625,62.0625,0.27,
7817,T226,41.793818,-87.654234,2011-06-30,CULEX RESTUANS,0,37,78.625,62.0625,0.27,
7818,T226,41.793818,-87.654234,2011-07-11,CULEX PIPIENS/RESTUANS,0,4,88.0625,67.625,0.61,
7819,T226,41.793818,-87.654234,2011-07-11,CULEX RESTUANS,0,28,88.0625,67.625,0.61,
7820,T226,41.793818,-87.654234,2011-07-11,CULEX TERRITANS,0,2,88.0625,67.625,0.61,
7821,T226,41.793818,-87.654234,2011-07-15,CULEX PIPIENS,0,3,85.8125,67.4375,0.555,
7822,T226,41.793818,-87.654234,2011-07-15,CULEX PIPIENS/RESTUANS,0,13,85.8125,67.4375,0.555,
7823,T226,41.793818,-87.654234,2011-07-15,CULEX RESTUANS,0,13,85.8125,67.4375,0.555,
7824,T226,41.793818,-87.654234,2011-07-25,CULEX PIPIENS,0,3,92.6875,74.75,8.855,
7825,T226,41.793818,-87.654234,2011-07-25,CULEX PIPIENS/RESTUANS,0,19,92.6875,74.75,8.855,
7826,T226,41.793818,-87.654234,2011-07-25,CULEX RESTUANS,0,12,92.6875,74.75,8.855,
7827,T226,41.793818,-87.654234,2011-07-29,CULEX PIPIENS,0,3,88.1875,71.625,11.29,
7828,T226,41.793818,-87.654234,2011-07-29,CULEX PIPIENS/RESTUANS,0,19,88.1875,71.625,11.29,
7829,T226,41.793818,-87.654234,2011-07-29,CULEX RESTUANS,0,21,88.1875,71.625,11.29,
7830,T226,41.793818,-87.654234,2011-07-29,CULEX SALINARIUS,0,1,88.1875,71.625,11.29,
7831,T226,41.793818,-87.654234,2011-08-05,CULEX PIPIENS,0,8,88.0625,71.3125,1.78,
7832,T226,41.793818,-87.654234,2011-08-05,CULEX PIPIENS/RESTUANS,0,25,88.0625,71.3125,1.78,
7833,T226,41.793818,-87.654234,2011-08-05,CULEX RESTUANS,0,3,88.0625,71.3125,1.78,
7834,T226,41.793818,-87.654234,2011-08-12,CULEX PIPIENS,0,2,82.0,65.875,3.05,
7835,T226,41.793818,-87.654234,2011-08-12,CULEX PIPIENS/RESTUANS,0,12,82.0,65.875,3.05,
7836,T226,41.793818,-87.654234,2011-08-12,CULEX RESTUANS,0,3,82.0,65.875,3.05,
7837,T226,41.793818,-87.654234,2011-08-19,CULEX PIPIENS,0,2,82.375,63.3125,1.695,
7838,T226,41.793818,-87.654234,2011-08-19,CULEX PIPIENS/RESTUANS,0,8,82.375,63.3125,1.695,
7839,T226,41.793818,-87.654234,2011-08-19,CULEX RESTUANS,0,3,82.375,63.3125,1.695,
7840,T226,41.793818,-87.654234,2011-08-26,CULEX PIPIENS,0,6,82.25,64.4375,2.565,
7841,T226,41.793818,-87.654234,2011-08-26,CULEX PIPIENS/RESTUANS,0,13,82.25,64.4375,2.565,
7842,T226,41.793818,-87.654234,2011-09-01,CULEX PIPIENS,0,5,82.5625,63.875,0.115,46.8328388734
7843,T226,41.793818,-87.654234,2011-09-02,CULEX PIPIENS/RESTUANS,0,12,84.0,65.5,0.12,46.8328388734
7844,T226,41.793818,-87.654234,2011-09-02,CULEX RESTUANS,0,6,84.0,65.5,0.12,46.8328388734
7845,T226,41.793818,-87.654234,2011-09-12,CULEX PIPIENS/RESTUANS,0,5,74.3125,57.8125,0.21,13.9114538606
7846,T226,41.793818,-87.654234,2011-09-16,CULEX PIPIENS/RESTUANS,0,1,71.1875,54.5,0.225,
7847,T226,41.793818,-87.654234,2011-09-16,CULEX RESTUANS,0,4,71.1875,54.5,0.225,
7848,T226,41.793818,-87.654234,2011-09-23,CULEX PIPIENS,0,2,66.5625,52.0,1.46,
7849,T226,41.793818,-87.654234,2011-09-23,CULEX RESTUANS,0,1,66.5625,52.0,1.46,
7850,T226,41.793818,-87.654234,2013-06-07,CULEX PIPIENS/RESTUANS,0,8,70.4375,53.3125,1.78,
7851,T226,41.793818,-87.654234,2013-06-07,CULEX RESTUANS,0,4,70.4375,53.3125,1.78,
7852,T226,41.793818,-87.654234,2013-06-21,CULEX PIPIENS/RESTUANS,0,7,80.625,60.625,1.33,
7853,T226,41.793818,-87.654234,2013-06-21,CULEX RESTUANS,0,46,80.625,60.625,1.33,
7854,T226,41.793818,-87.654234,2013-06-28,CULEX PIPIENS/RESTUANS,0,2,85.0625,67.5625,5.485,
7855,T226,41.793818,-87.654234,2013-06-28,CULEX RESTUANS,0,2,85.0625,67.5625,5.485,
7856,T226,41.793818,-87.654234,2013-07-08,CULEX PIPIENS/RESTUANS,0,4,80.375,63.75,1.44,
7857,T226,41.793818,-87.654234,2013-07-08,CULEX RESTUANS,0,13,80.375,63.75,1.44,
7858,T226,41.793818,-87.654234,2013-07-12,CULEX PIPIENS/RESTUANS,0,42,84.75,66.5625,1.355,
7859,T226,41.793818,-87.654234,2013-07-12,CULEX RESTUANS,0,13,84.75,66.5625,1.355,
7860,T226,41.793818,-87.654234,2013-07-19,CULEX PIPIENS,0,2,90.375,71.4375,0.71,13.9114538606
7861,T226,41.793818,-87.654234,2013-07-19,CULEX PIPIENS/RESTUANS,0,73,90.375,71.4375,0.71,13.9114538606
7862,T226,41.793818,-87.654234,2013-07-19,CULEX RESTUANS,0,21,90.375,71.4375,0.71,13.9114538606
7863,T226,41.793818,-87.654234,2013-07-19,CULEX RESTUANS,1,33,90.375,71.4375,0.71,13.9114538606
7864,T226,41.793818,-87.654234,2013-07-25,CULEX PIPIENS/RESTUANS,0,1,86.25,68.3125,0.71,13.9114538606
7865,T226,41.793818,-87.654234,2013-07-25,CULEX RESTUANS,0,36,86.25,68.3125,0.71,13.9114538606
7866,T226,41.793818,-87.654234,2013-08-01,CULEX PIPIENS,0,3,74.5,59.0,1.135,13.9114538606
7867,T226,41.793818,-87.654234,2013-08-01,CULEX PIPIENS/RESTUANS,0,7,74.5,59.0,1.135,13.9114538606
7868,T226,41.793818,-87.654234,2013-08-01,CULEX RESTUANS,0,2,74.5,59.0,1.135,13.9114538606
7869,T226,41.793818,-87.654234,2013-08-08,CULEX PIPIENS,1,5,81.125,64.125,1.195,13.9114538606
7870,T226,41.793818,-87.654234,2013-08-08,CULEX PIPIENS/RESTUANS,1,30,81.125,64.125,1.195,13.9114538606
7871,T226,41.793818,-87.654234,2013-08-08,CULEX RESTUANS,0,10,81.125,64.125,1.195,13.9114538606
7872,T226,41.793818,-87.654234,2013-08-15,CULEX PIPIENS,1,12,78.125,62.0,0.95,3.48925209291
7873,T226,41.793818,-87.654234,2013-08-29,CULEX PIPIENS/RESTUANS,0,2,86.6875,68.0625,0.59,3.48925209291
7874,T226,41.793818,-87.654234,2013-09-06,CULEX PIPIENS,0,15,82.0,63.0,2.025,13.9114538606
7875,T226,41.793818,-87.654234,2013-09-06,CULEX PIPIENS/RESTUANS,0,5,82.0,63.0,2.025,13.9114538606
7876,T226,41.793818,-87.654234,2013-09-06,CULEX RESTUANS,0,2,82.0,63.0,2.025,13.9114538606
7877,T226,41.793818,-87.654234,2013-09-12,CULEX PIPIENS,0,1,86.0,67.8125,0.09,13.9114538606
7878,T226,41.793818,-87.654234,2013-09-12,CULEX PIPIENS/RESTUANS,0,7,86.0,67.8125,0.09,13.9114538606
7879,T226,41.793818,-87.654234,2013-09-19,CULEX PIPIENS/RESTUANS,0,2,72.9375,57.0,2.875,
7880,T226,41.793818,-87.654234,2013-09-19,CULEX RESTUANS,0,2,72.9375,57.0,2.875,
7881,T226,41.793818,-87.654234,2013-09-26,CULEX PIPIENS/RESTUANS,0,8,73.4375,54.125,0.87,
7882,T227,41.728495,-87.600963,2009-07-17,CULEX PIPIENS/RESTUANS,0,3,80.6875,62.3125,2.75,
7883,T227,41.728495,-87.600963,2009-07-27,CULEX PIPIENS,0,1,80.75,62.625,0.535,
7884,T227,41.728495,-87.600963,2009-07-27,CULEX PIPIENS/RESTUANS,0,15,80.75,62.625,0.535,
7885,T227,41.728495,-87.600963,2009-07-27,CULEX RESTUANS,0,8,80.75,62.625,0.535,
7886,T227,41.728495,-87.600963,2009-07-31,CULEX PIPIENS,0,2,82.0,63.625,0.42,
7887,T227,41.728495,-87.600963,2009-07-31,CULEX PIPIENS/RESTUANS,0,4,82.0,63.625,0.42,
7888,T227,41.728495,-87.600963,2009-07-31,CULEX RESTUANS,0,4,82.0,63.625,0.42,
7889,T227,41.728495,-87.600963,2009-08-07,CULEX RESTUANS,0,2,80.0,63.125,0.705,
7890,T227,41.728495,-87.600963,2009-09-14,CULEX PIPIENS/RESTUANS,0,2,79.25,61.375,0.01,
7891,T227,41.728495,-87.600963,2009-09-17,CULEX PIPIENS,0,3,78.375,59.8125,0.01,
7892,T227,41.728495,-87.600963,2009-09-17,CULEX PIPIENS/RESTUANS,0,7,78.375,59.8125,0.01,
7893,T227,41.728495,-87.600963,2009-09-17,CULEX RESTUANS,0,1,78.375,59.8125,0.01,
7894,T227,41.728495,-87.600963,2009-09-25,CULEX PIPIENS,0,1,73.625,58.75,1.42,
7895,T227,41.728495,-87.600963,2009-09-25,CULEX PIPIENS/RESTUANS,0,5,73.625,58.75,1.42,
7896,T227,41.728495,-87.600963,2011-06-24,CULEX RESTUANS,0,1,78.6875,63.75,2.04,
7897,T227,41.728495,-87.600963,2011-06-30,CULEX PIPIENS/RESTUANS,0,2,78.625,62.0625,0.27,
7898,T227,41.728495,-87.600963,2011-06-30,CULEX RESTUANS,0,2,78.625,62.0625,0.27,
7899,T227,41.728495,-87.600963,2011-07-11,CULEX RESTUANS,0,4,88.0625,67.625,0.61,
7900,T227,41.728495,-87.600963,2011-07-15,CULEX PIPIENS/RESTUANS,0,1,85.8125,67.4375,0.555,
7901,T227,41.728495,-87.600963,2011-07-15,CULEX RESTUANS,0,2,85.8125,67.4375,0.555,
7902,T227,41.728495,-87.600963,2011-07-25,CULEX PIPIENS/RESTUANS,0,5,92.6875,74.75,8.855,
7903,T227,41.728495,-87.600963,2011-07-25,CULEX RESTUANS,0,5,92.6875,74.75,8.855,
7904,T227,41.728495,-87.600963,2011-08-05,CULEX PIPIENS/RESTUANS,0,28,88.0625,71.3125,1.78,
7905,T227,41.728495,-87.600963,2011-08-05,CULEX RESTUANS,0,10,88.0625,71.3125,1.78,
7906,T227,41.728495,-87.600963,2011-08-12,CULEX PIPIENS/RESTUANS,0,7,82.0,65.875,3.05,
7907,T227,41.728495,-87.600963,2011-08-12,CULEX RESTUANS,0,3,82.0,65.875,3.05,
7908,T227,41.728495,-87.600963,2011-08-26,CULEX PIPIENS/RESTUANS,0,1,82.25,64.4375,2.565,
7909,T227,41.728495,-87.600963,2011-09-02,CULEX PIPIENS/RESTUANS,0,2,84.0,65.5,0.12,52.1080226992
7910,T227,41.728495,-87.600963,2011-09-12,CULEX PIPIENS/RESTUANS,0,12,74.3125,57.8125,0.21,19.1922186102
7911,T227,41.728495,-87.600963,2011-09-16,CULEX PIPIENS/RESTUANS,0,10,71.1875,54.5,0.225,
7912,T227,41.728495,-87.600963,2011-09-16,CULEX RESTUANS,0,4,71.1875,54.5,0.225,
7913,T227,41.728495,-87.600963,2011-09-23,CULEX PIPIENS/RESTUANS,0,3,66.5625,52.0,1.46,
7914,T227,41.728495,-87.600963,2011-09-23,CULEX RESTUANS,0,7,66.5625,52.0,1.46,
7915,T227,41.728495,-87.600963,2011-09-30,CULEX RESTUANS,0,1,62.5625,50.875,4.54,
7916,T227,41.728495,-87.600963,2013-06-07,CULEX PIPIENS/RESTUANS,0,17,70.4375,53.3125,1.78,
7917,T227,41.728495,-87.600963,2013-06-07,CULEX RESTUANS,0,4,70.4375,53.3125,1.78,
7918,T227,41.728495,-87.600963,2013-06-14,CULEX PIPIENS/RESTUANS,0,20,77.3125,57.25,2.38,
7919,T227,41.728495,-87.600963,2013-06-14,CULEX RESTUANS,0,17,77.3125,57.25,2.38,
7920,T227,41.728495,-87.600963,2013-06-21,CULEX PIPIENS/RESTUANS,0,69,80.625,60.625,1.33,
7921,T227,41.728495,-87.600963,2013-06-21,CULEX RESTUANS,0,23,80.625,60.625,1.33,
7922,T227,41.728495,-87.600963,2013-06-28,CULEX PIPIENS/RESTUANS,0,73,85.0625,67.5625,5.485,
7923,T227,41.728495,-87.600963,2013-06-28,CULEX RESTUANS,0,22,85.0625,67.5625,5.485,
7924,T227,41.728495,-87.600963,2013-07-08,CULEX PIPIENS/RESTUANS,0,78,80.375,63.75,1.44,
7925,T227,41.728495,-87.600963,2013-07-08,CULEX RESTUANS,0,37,80.375,63.75,1.44,
7926,T227,41.728495,-87.600963,2013-07-12,CULEX PIPIENS/RESTUANS,0,55,84.75,66.5625,1.355,
7927,T227,41.728495,-87.600963,2013-07-12,CULEX RESTUANS,0,196,84.75,66.5625,1.355,
7928,T227,41.728495,-87.600963,2013-07-19,CULEX PIPIENS/RESTUANS,0,58,90.375,71.4375,0.71,19.1922186102
7929,T227,41.728495,-87.600963,2013-07-19,CULEX RESTUANS,0,35,90.375,71.4375,0.71,19.1922186102
7930,T227,41.728495,-87.600963,2013-07-25,CULEX PIPIENS/RESTUANS,0,30,86.25,68.3125,0.71,19.1922186102
7931,T227,41.728495,-87.600963,2013-07-25,CULEX RESTUANS,0,30,86.25,68.3125,0.71,19.1922186102
7932,T227,41.728495,-87.600963,2013-08-01,CULEX PIPIENS,0,4,74.5,59.0,1.135,19.1922186102
7933,T227,41.728495,-87.600963,2013-08-01,CULEX PIPIENS/RESTUANS,1,21,74.5,59.0,1.135,19.1922186102
7934,T227,41.728495,-87.600963,2013-08-01,CULEX RESTUANS,0,7,74.5,59.0,1.135,19.1922186102
7935,T227,41.728495,-87.600963,2013-08-08,CULEX PIPIENS,0,6,81.125,64.125,1.195,19.1922186102
7936,T227,41.728495,-87.600963,2013-08-08,CULEX PIPIENS/RESTUANS,0,7,81.125,64.125,1.195,19.1922186102
7937,T227,41.728495,-87.600963,2013-08-08,CULEX RESTUANS,1,5,81.125,64.125,1.195,19.1922186102
7938,T227,41.728495,-87.600963,2013-08-15,CULEX PIPIENS,0,11,78.125,62.0,0.95,1.49279805401
7939,T227,41.728495,-87.600963,2013-08-15,CULEX PIPIENS/RESTUANS,1,40,78.125,62.0,0.95,1.49279805401
7940,T227,41.728495,-87.600963,2013-08-15,CULEX RESTUANS,0,23,78.125,62.0,0.95,1.49279805401
7941,T227,41.728495,-87.600963,2013-08-22,CULEX PIPIENS,0,5,82.4375,61.875,0.65,1.49279805401
7942,T227,41.728495,-87.600963,2013-08-22,CULEX PIPIENS/RESTUANS,1,22,82.4375,61.875,0.65,1.49279805401
7943,T227,41.728495,-87.600963,2013-08-22,CULEX RESTUANS,0,16,82.4375,61.875,0.65,1.49279805401
7944,T227,41.728495,-87.600963,2013-08-29,CULEX PIPIENS,0,24,86.6875,68.0625,0.59,1.49279805401
7945,T227,41.728495,-87.600963,2013-09-06,CULEX PIPIENS,0,10,82.0,63.0,2.025,19.1922186102
7946,T227,41.728495,-87.600963,2013-09-06,CULEX PIPIENS/RESTUANS,0,11,82.0,63.0,2.025,19.1922186102
7947,T227,41.728495,-87.600963,2013-09-12,CULEX PIPIENS,0,16,86.0,67.8125,0.09,19.1922186102
7948,T227,41.728495,-87.600963,2013-09-19,CULEX PIPIENS,0,8,72.9375,57.0,2.875,
7949,T227,41.728495,-87.600963,2013-09-19,CULEX PIPIENS/RESTUANS,0,3,72.9375,57.0,2.875,
7950,T227,41.728495,-87.600963,2013-09-26,CULEX PIPIENS,0,1,73.4375,54.125,0.87,
7951,T227,41.728495,-87.600963,2013-09-26,CULEX PIPIENS/RESTUANS,0,7,73.4375,54.125,0.87,
7952,T228,41.951866,-87.725057,2009-08-25,CULEX PIPIENS/RESTUANS,0,2,77.625,60.0,1.36,
7953,T228,41.951866,-87.725057,2009-08-25,CULEX RESTUANS,0,3,77.625,60.0,1.36,
7954,T228,41.951866,-87.725057,2009-08-27,CULEX PIPIENS/RESTUANS,0,1,74.375,59.6875,4.01,
7955,T228,41.951866,-87.725057,2009-08-27,CULEX RESTUANS,0,2,74.375,59.6875,4.01,
7956,T228,41.951866,-87.725057,2009-09-14,CULEX PIPIENS/RESTUANS,0,3,79.25,61.375,0.01,
7957,T228,41.951866,-87.725057,2009-09-14,CULEX RESTUANS,1,2,79.25,61.375,0.01,
7958,T228,41.951866,-87.725057,2009-09-17,CULEX PIPIENS/RESTUANS,0,10,78.375,59.8125,0.01,
7959,T228,41.951866,-87.725057,2009-09-17,CULEX RESTUANS,0,5,78.375,59.8125,0.01,
7960,T228,41.951866,-87.725057,2009-09-25,CULEX PIPIENS,0,2,73.625,58.75,1.42,
7961,T228,41.951866,-87.725057,2009-09-25,CULEX PIPIENS/RESTUANS,0,8,73.625,58.75,1.42,
