Trap,Latitude,Longitude,Date,WnvPresent,Species_CULEX ERRATICUS,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS,year,month,day,Tmax_20,Dew,Tmin_3,Tmin_20
T228,41.951866,-87.725057,2011-08-05,0,0,0,1,0,0,0,0,2011,8,5,89.5714285714,67.8181818182,71.0,71.7619047619
T228,41.951866,-87.725057,2011-08-26,0,0,0,1,0,0,0,0,2011,8,26,82.0,61.1818181818,63.5,63.2380952381
T228,41.951866,-87.725057,2011-08-26,0,0,0,0,0,0,0,1,2011,8,26,82.0,61.1818181818,63.5,63.2380952381
T228,41.951866,-87.725057,2011-09-16,0,0,0,1,0,0,0,0,2011,9,16,75.7142857143,50.4545454545,47.75,58.2857142857
T228,41.951866,-87.725057,2011-09-16,0,0,0,0,1,0,0,0,2011,9,16,75.7142857143,50.4545454545,47.75,58.2857142857
T228,41.951866,-87.725057,2011-09-23,0,0,0,1,0,0,0,0,2011,9,23,70.380952381,47.6363636364,51.0,53.8095238095
T228,41.951866,-87.725057,2011-09-23,0,0,0,0,1,0,0,0,2011,9,23,70.380952381,47.6363636364,51.0,53.8095238095
T228,41.951866,-87.725057,2013-06-07,0,0,0,1,0,0,0,0,2013,6,7,71.9523809524,54.8181818182,52.0,53.5238095238
T228,41.951866,-87.725057,2013-06-07,0,0,0,0,1,0,0,0,2013,6,7,71.9523809524,54.8181818182,52.0,53.5238095238
T228,41.951866,-87.725057,2013-06-14,0,0,0,1,0,0,0,0,2013,6,14,73.380952381,52.8181818182,59.25,54.619047619
T228,41.951866,-87.725057,2013-06-14,0,0,0,0,1,0,0,0,2013,6,14,73.380952381,52.8181818182,59.25,54.619047619
T228,41.951866,-87.725057,2013-06-21,0,0,0,1,0,0,0,0,2013,6,21,76.2857142857,57.3636363636,58.25,56.0476190476
T228,41.951866,-87.725057,2013-06-21,0,0,0,0,1,0,0,0,2013,6,21,76.2857142857,57.3636363636,58.25,56.0476190476
T228,41.951866,-87.725057,2013-06-27,0,0,0,1,0,0,0,0,2013,6,27,80.8095238095,61.9090909091,66.0,60.4285714286
T228,41.951866,-87.725057,2013-06-27,0,0,0,0,1,0,0,0,2013,6,27,80.8095238095,61.9090909091,66.0,60.4285714286
T228,41.951866,-87.725057,2013-07-08,0,0,0,0,1,0,0,0,2013,7,8,80.8571428571,60.0,66.25,62.9523809524
T228,41.951866,-87.725057,2013-07-12,0,0,0,1,0,0,0,0,2013,7,12,81.8095238095,62.0909090909,65.25,64.2857142857
T228,41.951866,-87.725057,2013-07-12,0,0,0,0,1,0,0,0,2013,7,12,81.8095238095,62.0909090909,65.25,64.2857142857
T228,41.951866,-87.725057,2013-07-12,1,0,0,0,1,0,0,0,2013,7,12,81.8095238095,62.0909090909,65.25,64.2857142857
T228,41.951866,-87.725057,2013-07-19,0,0,0,1,0,0,0,0,2013,7,19,83.9047619048,66.1818181818,74.25,66.0952380952
T228,41.951866,-87.725057,2013-07-19,1,0,0,1,0,0,0,0,2013,7,19,83.9047619048,66.1818181818,74.25,66.0952380952
T228,41.951866,-87.725057,2013-07-19,0,0,0,0,1,0,0,0,2013,7,19,83.9047619048,66.1818181818,74.25,66.0952380952
T228,41.951866,-87.725057,2013-07-19,1,0,0,0,1,0,0,0,2013,7,19,83.9047619048,66.1818181818,74.25,66.0952380952
T228,41.951866,-87.725057,2013-07-25,0,0,0,1,0,0,0,0,2013,7,25,86.1904761905,65.1818181818,62.75,67.5238095238
T228,41.951866,-87.725057,2013-08-01,0,0,1,0,0,0,0,0,2013,8,1,82.1904761905,57.0909090909,59.25,64.6666666667
T228,41.951866,-87.725057,2013-08-01,0,0,0,1,0,0,0,0,2013,8,1,82.1904761905,57.0909090909,59.25,64.6666666667
T228,41.951866,-87.725057,2013-08-01,0,0,0,0,1,0,0,0,2013,8,1,82.1904761905,57.0909090909,59.25,64.6666666667
T228,41.951866,-87.725057,2013-08-01,0,0,0,0,0,0,0,1,2013,8,1,82.1904761905,57.0909090909,59.25,64.6666666667
T228,41.951866,-87.725057,2013-08-08,0,0,1,0,0,0,0,0,2013,8,8,79.3333333333,60.0,64.25,62.4761904762
T228,41.951866,-87.725057,2013-08-08,0,0,0,0,1,0,0,0,2013,8,8,79.3333333333,60.0,64.25,62.4761904762
T228,41.951866,-87.725057,2013-08-15,0,0,1,0,0,0,0,0,2013,8,15,77.0476190476,59.0,59.0,60.4761904762
T228,41.951866,-87.725057,2013-08-15,0,0,0,1,0,0,0,0,2013,8,15,77.0476190476,59.0,59.0,60.4761904762
T228,41.951866,-87.725057,2013-08-15,0,0,0,0,1,0,0,0,2013,8,15,77.0476190476,59.0,59.0,60.4761904762
T228,41.951866,-87.725057,2013-08-22,1,0,1,0,0,0,0,0,2013,8,22,80.619047619,58.0909090909,64.75,61.5238095238
T228,41.951866,-87.725057,2013-08-22,0,0,0,1,0,0,0,0,2013,8,22,80.619047619,58.0909090909,64.75,61.5238095238
T228,41.951866,-87.725057,2013-08-22,0,0,0,0,1,0,0,0,2013,8,22,80.619047619,58.0909090909,64.75,61.5238095238
T228,41.951866,-87.725057,2013-08-29,0,0,0,1,0,0,0,0,2013,8,29,83.0952380952,63.7272727273,71.0,62.8571428571
T228,41.951866,-87.725057,2013-09-06,0,0,1,0,0,0,0,0,2013,9,6,84.7142857143,62.6363636364,58.0,63.8571428571
T228,41.951866,-87.725057,2013-09-06,1,0,0,1,0,0,0,0,2013,9,6,84.7142857143,62.6363636364,58.0,63.8571428571
T228,41.951866,-87.725057,2013-09-06,0,0,0,0,1,0,0,0,2013,9,6,84.7142857143,62.6363636364,58.0,63.8571428571
T228,41.951866,-87.725057,2013-09-12,0,0,1,0,0,0,0,0,2013,9,12,85.8571428571,61.0,70.5,65.9047619048
T228,41.951866,-87.725057,2013-09-12,0,0,0,1,0,0,0,0,2013,9,12,85.8571428571,61.0,70.5,65.9047619048
T228,41.951866,-87.725057,2013-09-26,0,0,0,1,0,0,0,0,2013,9,26,76.4761904762,52.9090909091,49.0,57.8095238095
T229,41.753411,-87.639817,2009-08-07,0,0,1,0,0,0,0,0,2009,8,7,79.5714285714,56.0909090909,63.0,61.3333333333
T229,41.753411,-87.639817,2009-08-07,0,0,0,1,0,0,0,0,2009,8,7,79.5714285714,56.0909090909,63.0,61.3333333333
T229,41.753411,-87.639817,2009-08-07,0,0,0,0,1,0,0,0,2009,8,7,79.5714285714,56.0909090909,63.0,61.3333333333
T229,41.753411,-87.639817,2009-08-25,0,0,0,1,0,0,0,0,2009,8,25,81.9047619048,59.6363636364,56.5,63.0952380952
T229,41.753411,-87.639817,2009-09-14,0,0,0,1,0,0,0,0,2009,9,14,75.2857142857,58.3636363636,58.75,57.2857142857
T229,41.753411,-87.639817,2009-09-17,0,0,0,1,0,0,0,0,2009,9,17,75.380952381,57.9090909091,57.75,56.8571428571
T229,41.753411,-87.639817,2009-09-25,0,0,0,1,0,0,0,0,2009,9,25,76.5714285714,57.9090909091,61.25,58.8095238095
T229,41.753411,-87.639817,2009-10-01,0,0,0,1,0,0,0,0,2009,10,1,72.619047619,53.1818181818,46.25,55.3333333333
T230,41.904194,-87.756155,2009-08-07,0,0,0,1,0,0,0,0,2009,8,7,79.5714285714,56.0909090909,63.0,61.3333333333
T230,41.904194,-87.756155,2009-08-13,0,0,0,1,0,0,0,0,2009,8,13,82.2857142857,60.1818181818,63.0,63.4761904762
T230,41.904194,-87.756155,2009-08-13,0,0,0,0,1,0,0,0,2009,8,13,82.2857142857,60.1818181818,63.0,63.4761904762
T230,41.904194,-87.756155,2009-08-25,0,0,0,0,1,0,0,0,2009,8,25,81.9047619048,59.6363636364,56.5,63.0952380952
T230,41.904194,-87.756155,2009-08-27,0,0,0,1,0,0,0,0,2009,8,27,80.9047619048,59.0909090909,59.0,63.1904761905
T230,41.904194,-87.756155,2009-09-14,1,0,0,1,0,0,0,0,2009,9,14,75.2857142857,58.3636363636,58.75,57.2857142857
T230,41.904194,-87.756155,2009-09-17,0,0,1,0,0,0,0,0,2009,9,17,75.380952381,57.9090909091,57.75,56.8571428571
T230,41.904194,-87.756155,2009-09-17,0,0,0,1,0,0,0,0,2009,9,17,75.380952381,57.9090909091,57.75,56.8571428571
T230,41.904194,-87.756155,2009-09-25,0,0,0,1,0,0,0,0,2009,9,25,76.5714285714,57.9090909091,61.25,58.8095238095
T230,41.904194,-87.756155,2009-10-01,0,0,0,0,0,0,0,1,2009,10,1,72.619047619,53.1818181818,46.25,55.3333333333
T230,41.904194,-87.756155,2011-06-10,0,0,0,0,1,0,0,0,2011,6,10,77.2380952381,58.0909090909,60.5,55.8095238095
T230,41.904194,-87.756155,2011-06-17,0,0,0,1,0,0,0,0,2011,6,17,78.5714285714,55.0909090909,57.75,57.6666666667
T230,41.904194,-87.756155,2011-06-17,0,0,0,0,1,0,0,0,2011,6,17,78.5714285714,55.0909090909,57.75,57.6666666667
T230,41.904194,-87.756155,2011-06-24,0,0,0,1,0,0,0,0,2011,6,24,78.7142857143,60.8181818182,63.0,59.7142857143
T230,41.904194,-87.756155,2011-06-30,0,0,0,0,1,0,0,0,2011,6,30,76.8571428571,59.6363636364,61.75,59.0952380952
T230,41.904194,-87.756155,2011-07-11,0,0,0,1,0,0,0,0,2011,7,11,83.9523809524,60.5454545455,66.75,64.7142857143
T230,41.904194,-87.756155,2011-07-11,0,0,0,0,1,0,0,0,2011,7,11,83.9523809524,60.5454545455,66.75,64.7142857143
T230,41.904194,-87.756155,2011-07-15,0,0,0,0,1,0,0,0,2011,7,15,85.3333333333,59.8181818182,65.5,65.1904761905
T230,41.904194,-87.756155,2011-07-25,0,0,1,0,0,0,0,0,2011,7,25,88.6666666667,68.7272727273,71.25,69.5714285714
T230,41.904194,-87.756155,2011-07-25,0,0,0,0,1,0,0,0,2011,7,25,88.6666666667,68.7272727273,71.25,69.5714285714
T230,41.904194,-87.756155,2011-07-29,0,0,0,1,0,0,0,0,2011,7,29,88.7142857143,68.9090909091,70.75,70.5714285714
T230,41.904194,-87.756155,2011-07-29,0,0,0,0,1,0,0,0,2011,7,29,88.7142857143,68.9090909091,70.75,70.5714285714
T230,41.904194,-87.756155,2011-08-05,0,0,0,1,0,0,0,0,2011,8,5,89.5714285714,67.8181818182,71.0,71.7619047619
T230,41.904194,-87.756155,2011-08-12,0,0,1,0,0,0,0,0,2011,8,12,85.5238095238,64.3636363636,60.5,68.619047619
T230,41.904194,-87.756155,2011-08-12,0,0,0,1,0,0,0,0,2011,8,12,85.5238095238,64.3636363636,60.5,68.619047619
T230,41.904194,-87.756155,2011-08-19,0,0,1,0,0,0,0,0,2011,8,19,84.1428571429,59.1818181818,63.5,65.619047619
T230,41.904194,-87.756155,2011-08-19,0,0,0,1,0,0,0,0,2011,8,19,84.1428571429,59.1818181818,63.5,65.619047619
T230,41.904194,-87.756155,2011-08-26,0,0,0,1,0,0,0,0,2011,8,26,82.0,61.1818181818,63.5,63.2380952381
T230,41.904194,-87.756155,2011-09-01,0,0,0,1,0,0,0,0,2011,9,1,82.1904761905,60.9090909091,64.0,62.8095238095
T230,41.904194,-87.756155,2011-09-12,1,0,0,1,0,0,0,0,2011,9,12,79.6666666667,56.1818181818,59.25,61.2857142857
T230,41.904194,-87.756155,2011-09-12,0,0,0,0,1,0,0,0,2011,9,12,79.6666666667,56.1818181818,59.25,61.2857142857
T230,41.904194,-87.756155,2011-09-16,0,0,0,0,1,0,0,0,2011,9,16,75.7142857143,50.4545454545,47.75,58.2857142857
T230,41.904194,-87.756155,2011-09-23,0,0,0,1,0,0,0,0,2011,9,23,70.380952381,47.6363636364,51.0,53.8095238095
T230,41.904194,-87.756155,2013-06-07,0,0,0,1,0,0,0,0,2013,6,7,71.9523809524,54.8181818182,52.0,53.5238095238
T230,41.904194,-87.756155,2013-06-07,0,0,0,0,1,0,0,0,2013,6,7,71.9523809524,54.8181818182,52.0,53.5238095238
T230,41.904194,-87.756155,2013-06-14,0,0,0,1,0,0,0,0,2013,6,14,73.380952381,52.8181818182,59.25,54.619047619
T230,41.904194,-87.756155,2013-06-14,0,0,0,0,1,0,0,0,2013,6,14,73.380952381,52.8181818182,59.25,54.619047619
T230,41.904194,-87.756155,2013-06-21,0,0,0,0,1,0,0,0,2013,6,21,76.2857142857,57.3636363636,58.25,56.0476190476
T230,41.904194,-87.756155,2013-06-27,0,0,0,1,0,0,0,0,2013,6,27,80.8095238095,61.9090909091,66.0,60.4285714286
T230,41.904194,-87.756155,2013-06-27,0,0,0,0,1,0,0,0,2013,6,27,80.8095238095,61.9090909091,66.0,60.4285714286
T230,41.904194,-87.756155,2013-07-08,0,0,0,0,1,0,0,0,2013,7,8,80.8571428571,60.0,66.25,62.9523809524
T230,41.904194,-87.756155,2013-07-12,0,0,0,1,0,0,0,0,2013,7,12,81.8095238095,62.0909090909,65.25,64.2857142857
T230,41.904194,-87.756155,2013-07-12,0,0,0,0,1,0,0,0,2013,7,12,81.8095238095,62.0909090909,65.25,64.2857142857
T230,41.904194,-87.756155,2013-07-19,0,0,0,1,0,0,0,0,2013,7,19,83.9047619048,66.1818181818,74.25,66.0952380952
T230,41.904194,-87.756155,2013-07-19,1,0,0,0,1,0,0,0,2013,7,19,83.9047619048,66.1818181818,74.25,66.0952380952
T230,41.904194,-87.756155,2013-07-25,0,0,0,1,0,0,0,0,2013,7,25,86.1904761905,65.1818181818,62.75,67.5238095238
T230,41.904194,-87.756155,2013-07-25,0,0,0,0,1,0,0,0,2013,7,25,86.1904761905,65.1818181818,62.75,67.5238095238
T230,41.904194,-87.756155,2013-07-25,0,0,0,0,0,0,0,1,2013,7,25,86.1904761905,65.1818181818,62.75,67.5238095238
T230,41.904194,-87.756155,2013-08-01,0,0,0,1,0,0,0,0,2013,8,1,82.1904761905,57.0909090909,59.25,64.6666666667
T230,41.904194,-87.756155,2013-08-01,0,0,0,0,1,0,0,0,2013,8,1,82.1904761905,57.0909090909,59.25,64.6666666667
T230,41.904194,-87.756155,2013-08-08,1,0,1,0,0,0,0,0,2013,8,8,79.3333333333,60.0,64.25,62.4761904762
T230,41.904194,-87.756155,2013-08-08,1,0,0,1,0,0,0,0,2013,8,8,79.3333333333,60.0,64.25,62.4761904762
T230,41.904194,-87.756155,2013-08-08,1,0,0,0,1,0,0,0,2013,8,8,79.3333333333,60.0,64.25,62.4761904762
T230,41.904194,-87.756155,2013-08-15,1,0,0,1,0,0,0,0,2013,8,15,77.0476190476,59.0,59.0,60.4761904762
T230,41.904194,-87.756155,2013-08-22,0,0,0,1,0,0,0,0,2013,8,22,80.619047619,58.0909090909,64.75,61.5238095238
T230,41.904194,-87.756155,2013-08-29,0,0,0,1,0,0,0,0,2013,8,29,83.0952380952,63.7272727273,71.0,62.8571428571
T230,41.904194,-87.756155,2013-09-06,0,0,1,0,0,0,0,0,2013,9,6,84.7142857143,62.6363636364,58.0,63.8571428571
T230,41.904194,-87.756155,2013-09-12,0,0,1,0,0,0,0,0,2013,9,12,85.8571428571,61.0,70.5,65.9047619048
T230,41.904194,-87.756155,2013-09-12,0,0,0,1,0,0,0,0,2013,9,12,85.8571428571,61.0,70.5,65.9047619048
T230,41.904194,-87.756155,2013-09-19,0,0,1,0,0,0,0,0,2013,9,19,80.3333333333,56.8181818182,57.25,61.7619047619
T230,41.904194,-87.756155,2013-09-19,0,0,0,1,0,0,0,0,2013,9,19,80.3333333333,56.8181818182,57.25,61.7619047619
T230,41.904194,-87.756155,2013-09-26,0,0,1,0,0,0,0,0,2013,9,26,76.4761904762,52.9090909091,49.0,57.8095238095
T230,41.904194,-87.756155,2013-09-26,0,0,0,1,0,0,0,0,2013,9,26,76.4761904762,52.9090909091,49.0,57.8095238095
T231,41.98728,-87.666066,2011-06-17,0,0,0,1,0,0,0,0,2011,6,17,78.5714285714,55.0909090909,57.75,57.6666666667
T231,41.98728,-87.666066,2011-07-11,0,0,0,1,0,0,0,0,2011,7,11,83.9523809524,60.5454545455,66.75,64.7142857143
T231,41.98728,-87.666066,2011-07-11,0,0,0,0,1,0,0,0,2011,7,11,83.9523809524,60.5454545455,66.75,64.7142857143
T231,41.98728,-87.666066,2011-07-15,0,0,0,0,1,0,0,0,2011,7,15,85.3333333333,59.8181818182,65.5,65.1904761905
T231,41.98728,-87.666066,2011-07-25,0,0,1,0,0,0,0,0,2011,7,25,88.6666666667,68.7272727273,71.25,69.5714285714
T231,41.98728,-87.666066,2011-07-25,0,0,0,1,0,0,0,0,2011,7,25,88.6666666667,68.7272727273,71.25,69.5714285714
T231,41.98728,-87.666066,2011-07-25,0,0,0,0,1,0,0,0,2011,7,25,88.6666666667,68.7272727273,71.25,69.5714285714
T231,41.98728,-87.666066,2011-08-26,0,0,0,1,0,0,0,0,2011,8,26,82.0,61.1818181818,63.5,63.2380952381
T231,41.98728,-87.666066,2011-09-12,0,0,0,1,0,0,0,0,2011,9,12,79.6666666667,56.1818181818,59.25,61.2857142857
T231,41.98728,-87.666066,2011-09-23,0,0,0,1,0,0,0,0,2011,9,23,70.380952381,47.6363636364,51.0,53.8095238095
T231,41.98728,-87.666066,2011-09-30,0,0,0,1,0,0,0,0,2011,9,30,66.8095238095,49.6363636364,50.25,51.7619047619
T231,41.98728,-87.666066,2013-06-14,0,0,0,1,0,0,0,0,2013,6,14,73.380952381,52.8181818182,59.25,54.619047619
T231,41.98728,-87.666066,2013-06-21,0,0,0,1,0,0,0,0,2013,6,21,76.2857142857,57.3636363636,58.25,56.0476190476
T231,41.98728,-87.666066,2013-06-21,0,0,0,0,1,0,0,0,2013,6,21,76.2857142857,57.3636363636,58.25,56.0476190476
T231,41.98728,-87.666066,2013-06-27,0,0,0,1,0,0,0,0,2013,6,27,80.8095238095,61.9090909091,66.0,60.4285714286
T231,41.98728,-87.666066,2013-07-08,0,0,0,0,1,0,0,0,2013,7,8,80.8571428571,60.0,66.25,62.9523809524
T231,41.98728,-87.666066,2013-07-12,0,0,0,1,0,0,0,0,2013,7,12,81.8095238095,62.0909090909,65.25,64.2857142857
T231,41.98728,-87.666066,2013-07-12,0,0,0,0,1,0,0,0,2013,7,12,81.8095238095,62.0909090909,65.25,64.2857142857
T231,41.98728,-87.666066,2013-07-12,1,0,0,0,1,0,0,0,2013,7,12,81.8095238095,62.0909090909,65.25,64.2857142857
T231,41.98728,-87.666066,2013-07-19,0,0,0,1,0,0,0,0,2013,7,19,83.9047619048,66.1818181818,74.25,66.0952380952
T231,41.98728,-87.666066,2013-07-19,0,0,0,0,1,0,0,0,2013,7,19,83.9047619048,66.1818181818,74.25,66.0952380952
T231,41.98728,-87.666066,2013-07-25,0,0,0,1,0,0,0,0,2013,7,25,86.1904761905,65.1818181818,62.75,67.5238095238
T231,41.98728,-87.666066,2013-08-01,1,0,1,0,0,0,0,0,2013,8,1,82.1904761905,57.0909090909,59.25,64.6666666667
T231,41.98728,-87.666066,2013-08-01,0,0,0,1,0,0,0,0,2013,8,1,82.1904761905,57.0909090909,59.25,64.6666666667
T231,41.98728,-87.666066,2013-08-01,0,0,0,0,1,0,0,0,2013,8,1,82.1904761905,57.0909090909,59.25,64.6666666667
T231,41.98728,-87.666066,2013-08-08,0,0,0,1,0,0,0,0,2013,8,8,79.3333333333,60.0,64.25,62.4761904762
T231,41.98728,-87.666066,2013-08-15,0,0,1,0,0,0,0,0,2013,8,15,77.0476190476,59.0,59.0,60.4761904762
T231,41.98728,-87.666066,2013-08-15,0,0,0,0,1,0,0,0,2013,8,15,77.0476190476,59.0,59.0,60.4761904762
T231,41.98728,-87.666066,2013-08-22,0,0,1,0,0,0,0,0,2013,8,22,80.619047619,58.0909090909,64.75,61.5238095238
T231,41.98728,-87.666066,2013-08-22,1,0,1,0,0,0,0,0,2013,8,22,80.619047619,58.0909090909,64.75,61.5238095238
T231,41.98728,-87.666066,2013-08-22,0,0,0,1,0,0,0,0,2013,8,22,80.619047619,58.0909090909,64.75,61.5238095238
T231,41.98728,-87.666066,2013-08-29,1,0,0,1,0,0,0,0,2013,8,29,83.0952380952,63.7272727273,71.0,62.8571428571
T231,41.98728,-87.666066,2013-08-29,0,0,0,0,1,0,0,0,2013,8,29,83.0952380952,63.7272727273,71.0,62.8571428571
T231,41.98728,-87.666066,2013-09-06,0,0,1,0,0,0,0,0,2013,9,6,84.7142857143,62.6363636364,58.0,63.8571428571
T231,41.98728,-87.666066,2013-09-06,0,0,0,1,0,0,0,0,2013,9,6,84.7142857143,62.6363636364,58.0,63.8571428571
T231,41.98728,-87.666066,2013-09-12,0,0,1,0,0,0,0,0,2013,9,12,85.8571428571,61.0,70.5,65.9047619048
T231,41.98728,-87.666066,2013-09-12,0,0,0,1,0,0,0,0,2013,9,12,85.8571428571,61.0,70.5,65.9047619048
T231,41.98728,-87.666066,2013-09-12,0,0,0,0,1,0,0,0,2013,9,12,85.8571428571,61.0,70.5,65.9047619048
T231,41.98728,-87.666066,2013-09-19,0,0,1,0,0,0,0,0,2013,9,19,80.3333333333,56.8181818182,57.25,61.7619047619
T231,41.98728,-87.666066,2013-09-19,0,0,0,1,0,0,0,0,2013,9,19,80.3333333333,56.8181818182,57.25,61.7619047619
T231,41.98728,-87.666066,2013-09-26,0,0,0,1,0,0,0,0,2013,9,26,76.4761904762,52.9090909091,49.0,57.8095238095
T232,41.912563,-87.668055,2011-06-10,0,0,0,1,0,0,0,0,2011,6,10,77.2380952381,58.0909090909,60.5,55.8095238095
T232,41.912563,-87.668055,2011-06-10,0,0,0,0,1,0,0,0,2011,6,10,77.2380952381,58.0909090909,60.5,55.8095238095
T232,41.912563,-87.668055,2011-06-17,0,0,0,1,0,0,0,0,2011,6,17,78.5714285714,55.0909090909,57.75,57.6666666667
T232,41.912563,-87.668055,2011-06-17,0,0,0,0,1,0,0,0,2011,6,17,78.5714285714,55.0909090909,57.75,57.6666666667
T232,41.912563,-87.668055,2011-06-24,0,0,0,1,0,0,0,0,2011,6,24,78.7142857143,60.8181818182,63.0,59.7142857143
T232,41.912563,-87.668055,2011-06-30,0,0,0,0,1,0,0,0,2011,6,30,76.8571428571,59.6363636364,61.75,59.0952380952
T232,41.912563,-87.668055,2011-07-11,0,0,0,1,0,0,0,0,2011,7,11,83.9523809524,60.5454545455,66.75,64.7142857143
T232,41.912563,-87.668055,2011-07-11,0,0,0,0,1,0,0,0,2011,7,11,83.9523809524,60.5454545455,66.75,64.7142857143
T232,41.912563,-87.668055,2011-07-15,0,0,0,1,0,0,0,0,2011,7,15,85.3333333333,59.8181818182,65.5,65.1904761905
T232,41.912563,-87.668055,2011-07-15,0,0,0,0,1,0,0,0,2011,7,15,85.3333333333,59.8181818182,65.5,65.1904761905
T232,41.912563,-87.668055,2011-07-29,0,0,0,0,1,0,0,0,2011,7,29,88.7142857143,68.9090909091,70.75,70.5714285714
T232,41.912563,-87.668055,2011-08-05,0,0,0,1,0,0,0,0,2011,8,5,89.5714285714,67.8181818182,71.0,71.7619047619
T232,41.912563,-87.668055,2011-08-12,0,0,0,1,0,0,0,0,2011,8,12,85.5238095238,64.3636363636,60.5,68.619047619
T232,41.912563,-87.668055,2011-08-12,0,0,0,0,1,0,0,0,2011,8,12,85.5238095238,64.3636363636,60.5,68.619047619
T232,41.912563,-87.668055,2011-08-19,0,0,1,0,0,0,0,0,2011,8,19,84.1428571429,59.1818181818,63.5,65.619047619
T232,41.912563,-87.668055,2011-08-19,0,0,0,0,1,0,0,0,2011,8,19,84.1428571429,59.1818181818,63.5,65.619047619
T232,41.912563,-87.668055,2011-08-26,0,0,0,1,0,0,0,0,2011,8,26,82.0,61.1818181818,63.5,63.2380952381
T232,41.912563,-87.668055,2011-08-26,0,0,0,0,1,0,0,0,2011,8,26,82.0,61.1818181818,63.5,63.2380952381
T232,41.912563,-87.668055,2011-09-12,0,0,0,0,1,0,0,0,2011,9,12,79.6666666667,56.1818181818,59.25,61.2857142857
T232,41.912563,-87.668055,2011-09-16,0,0,0,1,0,0,0,0,2011,9,16,75.7142857143,50.4545454545,47.75,58.2857142857
T232,41.912563,-87.668055,2011-09-16,0,0,0,0,1,0,0,0,2011,9,16,75.7142857143,50.4545454545,47.75,58.2857142857
T232,41.912563,-87.668055,2011-09-23,0,0,0,1,0,0,0,0,2011,9,23,70.380952381,47.6363636364,51.0,53.8095238095
T232,41.912563,-87.668055,2011-09-30,0,0,0,0,1,0,0,0,2011,9,30,66.8095238095,49.6363636364,50.25,51.7619047619
T232,41.912563,-87.668055,2013-06-14,0,0,0,0,1,0,0,0,2013,6,14,73.380952381,52.8181818182,59.25,54.619047619
T232,41.912563,-87.668055,2013-06-21,0,0,0,1,0,0,0,0,2013,6,21,76.2857142857,57.3636363636,58.25,56.0476190476
T232,41.912563,-87.668055,2013-06-21,0,0,0,0,1,0,0,0,2013,6,21,76.2857142857,57.3636363636,58.25,56.0476190476
T232,41.912563,-87.668055,2013-06-27,0,0,0,0,1,0,0,0,2013,6,27,80.8095238095,61.9090909091,66.0,60.4285714286
T232,41.912563,-87.668055,2013-07-08,0,0,0,1,0,0,0,0,2013,7,8,80.8571428571,60.0,66.25,62.9523809524
T232,41.912563,-87.668055,2013-07-12,0,0,0,1,0,0,0,0,2013,7,12,81.8095238095,62.0909090909,65.25,64.2857142857
T232,41.912563,-87.668055,2013-07-12,0,0,0,0,1,0,0,0,2013,7,12,81.8095238095,62.0909090909,65.25,64.2857142857
T232,41.912563,-87.668055,2013-07-19,0,0,0,1,0,0,0,0,2013,7,19,83.9047619048,66.1818181818,74.25,66.0952380952
T232,41.912563,-87.668055,2013-07-19,0,0,0,0,1,0,0,0,2013,7,19,83.9047619048,66.1818181818,74.25,66.0952380952
T232,41.912563,-87.668055,2013-07-25,0,0,0,1,0,0,0,0,2013,7,25,86.1904761905,65.1818181818,62.75,67.5238095238
T232,41.912563,-87.668055,2013-07-25,0,0,0,0,1,0,0,0,2013,7,25,86.1904761905,65.1818181818,62.75,67.5238095238
T232,41.912563,-87.668055,2013-08-01,0,0,0,1,0,0,0,0,2013,8,1,82.1904761905,57.0909090909,59.25,64.6666666667
T232,41.912563,-87.668055,2013-08-01,0,0,0,0,1,0,0,0,2013,8,1,82.1904761905,57.0909090909,59.25,64.6666666667
T232,41.912563,-87.668055,2013-08-08,0,0,0,1,0,0,0,0,2013,8,8,79.3333333333,60.0,64.25,62.4761904762
T232,41.912563,-87.668055,2013-08-08,0,0,0,0,1,0,0,0,2013,8,8,79.3333333333,60.0,64.25,62.4761904762
T232,41.912563,-87.668055,2013-08-15,0,0,0,1,0,0,0,0,2013,8,15,77.0476190476,59.0,59.0,60.4761904762
T232,41.912563,-87.668055,2013-08-15,0,0,0,0,1,0,0,0,2013,8,15,77.0476190476,59.0,59.0,60.4761904762
T232,41.912563,-87.668055,2013-08-22,1,0,0,1,0,0,0,0,2013,8,22,80.619047619,58.0909090909,64.75,61.5238095238
T232,41.912563,-87.668055,2013-08-29,0,0,0,1,0,0,0,0,2013,8,29,83.0952380952,63.7272727273,71.0,62.8571428571
T232,41.912563,-87.668055,2013-09-06,0,0,1,0,0,0,0,0,2013,9,6,84.7142857143,62.6363636364,58.0,63.8571428571
T232,41.912563,-87.668055,2013-09-06,0,0,0,1,0,0,0,0,2013,9,6,84.7142857143,62.6363636364,58.0,63.8571428571
T232,41.912563,-87.668055,2013-09-12,1,0,1,0,0,0,0,0,2013,9,12,85.8571428571,61.0,70.5,65.9047619048
T232,41.912563,-87.668055,2013-09-12,0,0,0,1,0,0,0,0,2013,9,12,85.8571428571,61.0,70.5,65.9047619048
T232,41.912563,-87.668055,2013-09-12,0,0,0,0,1,0,0,0,2013,9,12,85.8571428571,61.0,70.5,65.9047619048
