,Trap,Latitude,Longitude,Date,WnvPresent,NumMosquitos,Species_CULEX ERRATICUS,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS,year,month,day,Tmax,Tmin,rain,Tmax_3,Tmax_20,Dew,Tmin_3,Tmin_20,Tavg,WetBulb,CodeSum,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
7010,T209,41.740641,-87.546587,2009-07-17,0,4,0,0,0,1,0,0,0,2009,7,17,80.375,60.75,1.015,78.75,77.7142857143,55.1818181818,60.25,60.4761904762,70.75,61.625,1375012.5,29.27875,29.99625,6.7625,23.25,8.1125
7011,T209,41.740641,-87.546587,2009-07-27,0,4,0,1,0,0,0,0,0,2009,7,27,80.75,61.5,0.21,82.5,78.7142857143,56.5454545455,63.5,60.5238095238,71.375,63.375,138876.375,29.18,29.9025,6.3875,20.0,7.6125
7012,T209,41.740641,-87.546587,2009-07-27,0,14,0,0,1,0,0,0,0,2009,7,27,80.75,61.5,0.21,82.5,78.7142857143,56.5454545455,63.5,60.5238095238,71.375,63.375,138876.375,29.18,29.9025,6.3875,20.0,7.6125
7013,T209,41.740641,-87.546587,2009-07-27,0,5,0,0,0,1,0,0,0,2009,7,27,80.75,61.5,0.21,82.5,78.7142857143,56.5454545455,63.5,60.5238095238,71.375,63.375,138876.375,29.18,29.9025,6.3875,20.0,7.6125
7014,T209,41.740641,-87.546587,2009-07-31,0,1,0,1,0,0,0,0,0,2009,7,31,81.875,62.375,0.18,81.25,79.7619047619,57.6363636364,61.25,60.6666666667,72.375,63.25,1263875.0,29.11875,29.83125,7.25,26.875,8.4375
7015,T209,41.740641,-87.546587,2009-07-31,0,11,0,0,1,0,0,0,0,2009,7,31,81.875,62.375,0.18,81.25,79.7619047619,57.6363636364,61.25,60.6666666667,72.375,63.25,1263875.0,29.11875,29.83125,7.25,26.875,8.4375
7016,T209,41.740641,-87.546587,2009-07-31,0,1,0,0,0,1,0,0,0,2009,7,31,81.875,62.375,0.18,81.25,79.7619047619,57.6363636364,61.25,60.6666666667,72.375,63.25,1263875.0,29.11875,29.83125,7.25,26.875,8.4375
7017,T209,41.740641,-87.546587,2009-08-07,0,2,0,1,0,0,0,0,0,2009,8,7,79.75,61.875,0.405,80.0,79.5714285714,56.0909090909,63.0,61.3333333333,71.0,62.375,125125.125,29.24625,29.9625,6.3625,15.375,7.9875
7018,T209,41.740641,-87.546587,2009-08-07,0,6,0,0,1,0,0,0,0,2009,8,7,79.75,61.875,0.405,80.0,79.5714285714,56.0909090909,63.0,61.3333333333,71.0,62.375,125125.125,29.24625,29.9625,6.3625,15.375,7.9875
7019,T209,41.740641,-87.546587,2009-08-07,0,5,0,0,0,1,0,0,0,2009,8,7,79.75,61.875,0.405,80.0,79.5714285714,56.0909090909,63.0,61.3333333333,71.0,62.375,125125.125,29.24625,29.9625,6.3625,15.375,7.9875
7020,T209,41.740641,-87.546587,2009-08-13,0,9,0,0,1,0,0,0,0,2009,8,13,84.0,65.125,0.53,84.0,82.2857142857,60.1818181818,63.0,63.4761904762,74.75,66.25,137500.0,29.31125,30.0225,6.45,13.875,8.075
7021,T209,41.740641,-87.546587,2009-08-13,0,2,0,0,0,1,0,0,0,2009,8,13,84.0,65.125,0.53,84.0,82.2857142857,60.1818181818,63.0,63.4761904762,74.75,66.25,137500.0,29.31125,30.0225,6.45,13.875,8.075
7022,T209,41.740641,-87.546587,2009-08-27,0,14,0,0,1,0,0,0,0,2009,8,27,74.375,59.0,2.11,75.5,80.9047619048,59.0909090909,59.0,63.1904761905,66.875,61.375,1375001.375,29.26875,29.98,7.1875,13.0,8.85
7023,T209,41.740641,-87.546587,2009-08-27,0,2,0,0,0,1,0,0,0,2009,8,27,74.375,59.0,2.11,75.5,80.9047619048,59.0909090909,59.0,63.1904761905,66.875,61.375,1375001.375,29.26875,29.98,7.1875,13.0,8.85
7024,T209,41.740641,-87.546587,2009-09-03,0,3,0,1,0,0,0,0,0,2009,9,3,69.75,53.75,1.19,72.0,76.1904761905,53.9090909091,50.5,58.8095238095,62.125,56.375,1387500.0,29.40125,30.12875,6.125,7.375,7.125
7025,T209,41.740641,-87.546587,2009-09-03,0,3,0,0,1,0,0,0,0,2009,9,3,69.75,53.75,1.19,72.0,76.1904761905,53.9090909091,50.5,58.8095238095,62.125,56.375,1387500.0,29.40125,30.12875,6.125,7.375,7.125
7026,T209,41.740641,-87.546587,2009-09-03,0,2,0,0,0,1,0,0,0,2009,9,3,69.75,53.75,1.19,72.0,76.1904761905,53.9090909091,50.5,58.8095238095,62.125,56.375,1387500.0,29.40125,30.12875,6.125,7.375,7.125
7027,T209,41.740641,-87.546587,2009-09-14,0,1,0,1,0,0,0,0,0,2009,9,14,79.625,60.375,0.0,80.75,75.2857142857,58.3636363636,58.75,57.2857142857,70.25,62.75,1263888.75,29.40375,26.36375,4.3625,8.5,5.0625
7028,T209,41.740641,-87.546587,2009-09-14,0,7,0,0,1,0,0,0,0,2009,9,14,79.625,60.375,0.0,80.75,75.2857142857,58.3636363636,58.75,57.2857142857,70.25,62.75,1263888.75,29.40375,26.36375,4.3625,8.5,5.0625
7029,T209,41.740641,-87.546587,2009-09-17,0,2,0,1,0,0,0,0,0,2009,9,17,78.625,59.0,0.0,77.25,75.380952381,57.9090909091,57.75,56.8571428571,69.0,61.25,1388750.0,29.42,30.14375,4.625,8.5,5.7125
7030,T209,41.740641,-87.546587,2009-09-17,0,8,0,0,1,0,0,0,0,2009,9,17,78.625,59.0,0.0,77.25,75.380952381,57.9090909091,57.75,56.8571428571,69.0,61.25,1388750.0,29.42,30.14375,4.625,8.5,5.7125
7031,T209,41.740641,-87.546587,2009-09-17,0,2,0,0,0,1,0,0,0,2009,9,17,78.625,59.0,0.0,77.25,75.380952381,57.9090909091,57.75,56.8571428571,69.0,61.25,1388750.0,29.42,30.14375,4.625,8.5,5.7125
7032,T209,41.740641,-87.546587,2009-09-25,0,3,0,0,1,0,0,0,0,2009,9,25,73.875,58.0,0.915,74.0,76.5714285714,57.9090909091,61.25,58.8095238095,66.25,61.875,1263888.875,29.37625,30.09875,4.2125,13.5,6.0625
7033,T209,41.740641,-87.546587,2011-07-11,0,2,0,0,0,1,0,0,0,2011,7,11,88.0,66.625,0.405,89.0,83.9523809524,60.5454545455,66.75,64.7142857143,77.625,66.875,1251.375,29.21,29.92,5.5,14.125,6.7875
7034,T209,41.740641,-87.546587,2011-07-15,0,4,0,0,0,1,0,0,0,2011,7,15,85.75,66.125,0.41,82.5,85.3333333333,59.8181818182,65.5,65.1904761905,76.375,66.75,13875.0,29.23125,29.93875,6.6375,11.75,7.925
7035,T209,41.740641,-87.546587,2011-07-15,0,2,0,0,0,0,0,0,1,2011,7,15,85.75,66.125,0.41,82.5,85.3333333333,59.8181818182,65.5,65.1904761905,76.375,66.75,13875.0,29.23125,29.93875,6.6375,11.75,7.925
7036,T209,41.740641,-87.546587,2011-07-25,0,2,0,1,0,0,0,0,0,2011,7,25,91.625,73.875,8.64,87.5,88.6666666667,68.7272727273,71.25,69.5714285714,83.0,74.625,1263888.75,29.18125,29.895,4.7125,22.125,7.9625
7037,T209,41.740641,-87.546587,2011-07-25,0,6,0,0,1,0,0,0,0,2011,7,25,91.625,73.875,8.64,87.5,88.6666666667,68.7272727273,71.25,69.5714285714,83.0,74.625,1263888.75,29.18125,29.895,4.7125,22.125,7.9625
7038,T209,41.740641,-87.546587,2011-07-29,0,3,0,0,1,0,0,0,0,2011,7,29,87.0,71.0,10.7,86.5,88.7142857143,68.9090909091,70.75,70.5714285714,79.25,71.625,1387513.875,29.2075,29.91375,3.425,17.75,7.2375
7039,T209,41.740641,-87.546587,2011-07-29,0,1,0,0,0,1,0,0,0,2011,7,29,87.0,71.0,10.7,86.5,88.7142857143,68.9090909091,70.75,70.5714285714,79.25,71.625,1387513.875,29.2075,29.91375,3.425,17.75,7.2375
7040,T209,41.740641,-87.546587,2011-08-05,0,2,0,1,0,0,0,0,0,2011,8,5,88.0,70.5,1.135,86.5,89.5714285714,67.8181818182,71.0,71.7619047619,79.5,72.0,1250000.125,29.23375,29.94125,5.0375,12.75,5.975
7041,T209,41.740641,-87.546587,2011-08-05,0,4,0,0,1,0,0,0,0,2011,8,5,88.0,70.5,1.135,86.5,89.5714285714,67.8181818182,71.0,71.7619047619,79.5,72.0,1250000.125,29.23375,29.94125,5.0375,12.75,5.975
7042,T209,41.740641,-87.546587,2011-08-12,0,4,0,0,1,0,0,0,0,2011,8,12,81.625,64.875,1.565,79.75,85.5238095238,64.3636363636,60.5,68.619047619,73.375,66.875,1388875.0,29.115,29.8275,5.4375,17.875,6.675
7043,T209,41.740641,-87.546587,2011-08-12,0,1,0,0,0,1,0,0,0,2011,8,12,81.625,64.875,1.565,79.75,85.5238095238,64.3636363636,60.5,68.619047619,73.375,66.875,1388875.0,29.115,29.8275,5.4375,17.875,6.675
7044,T209,41.740641,-87.546587,2011-08-26,0,1,0,1,0,0,0,0,0,2011,8,26,82.5,63.375,1.765,82.75,82.0,61.1818181818,63.5,63.2380952381,73.25,65.75,137637.5,29.19625,29.91125,4.6875,25.25,6.5375
7045,T209,41.740641,-87.546587,2011-09-02,0,1,0,1,0,0,0,0,0,2011,9,2,83.5,64.5,0.045,87.0,82.7142857143,61.8181818182,68.25,63.5714285714,74.125,66.375,137.625,29.2425,29.95375,4.9125,13.375,6.475
7046,T209,41.740641,-87.546587,2011-09-02,0,1,0,0,1,0,0,0,0,2011,9,2,83.5,64.5,0.045,87.0,82.7142857143,61.8181818182,68.25,63.5714285714,74.125,66.375,137.625,29.2425,29.95375,4.9125,13.375,6.475
7047,T209,41.740641,-87.546587,2011-09-12,0,2,0,0,1,0,0,0,0,2011,9,12,74.375,56.125,0.025,79.75,79.6666666667,56.1818181818,59.25,61.2857142857,65.375,58.625,1388.75,29.32,26.285,8.95,9.375,9.6125
7048,T209,41.740641,-87.546587,2011-09-12,0,6,0,0,0,1,0,0,0,2011,9,12,74.375,56.125,0.025,79.75,79.6666666667,56.1818181818,59.25,61.2857142857,65.375,58.625,1388.75,29.32,26.285,8.95,9.375,9.6125
7049,T209,41.740641,-87.546587,2011-09-16,0,1,0,0,0,0,0,1,0,2011,9,16,70.875,53.5,0.1,62.0,75.7142857143,50.4545454545,47.75,58.2857142857,62.375,56.375,1387637.5,29.345,30.06375,5.5875,17.75,6.95
7050,T209,41.740641,-87.546587,2011-09-23,0,2,0,0,1,0,0,0,0,2011,9,23,66.375,51.125,0.675,67.75,70.380952381,47.6363636364,51.0,53.8095238095,59.0,53.875,13887.5,29.36,26.345,6.2625,21.125,7.4625
7051,T209,41.740641,-87.546587,2013-06-07,0,1,0,0,1,0,0,0,0,2013,6,7,70.125,52.625,1.035,69.25,71.9523809524,54.8181818182,52.0,53.5238095238,61.625,55.375,1387513.75,29.2025,29.92625,7.6,9.625,8.675
7052,T209,41.740641,-87.546587,2013-06-07,0,4,0,0,0,1,0,0,0,2013,6,7,70.125,52.625,1.035,69.25,71.9523809524,54.8181818182,52.0,53.5238095238,61.625,55.375,1387513.75,29.2025,29.92625,7.6,9.625,8.675
7053,T209,41.740641,-87.546587,2013-06-14,0,2,0,0,1,0,0,0,0,2013,6,14,77.25,56.625,1.03,80.0,73.380952381,52.8181818182,59.25,54.619047619,67.25,60.125,13888.75,29.1725,29.88875,5.9375,8.875,7.6375
7054,T209,41.740641,-87.546587,2013-06-14,0,14,0,0,0,1,0,0,0,2013,6,14,77.25,56.625,1.03,80.0,73.380952381,52.8181818182,59.25,54.619047619,67.25,60.125,13888.75,29.1725,29.88875,5.9375,8.875,7.6375
7055,T209,41.740641,-87.546587,2013-06-21,0,6,0,0,1,0,0,0,0,2013,6,21,80.75,59.375,0.99,78.5,76.2857142857,57.3636363636,58.25,56.0476190476,70.25,61.875,125125.125,29.28875,30.0025,6.775,15.625,8.35
7056,T209,41.740641,-87.546587,2013-06-21,0,1,0,0,0,1,0,0,0,2013,6,21,80.75,59.375,0.99,78.5,76.2857142857,57.3636363636,58.25,56.0476190476,70.25,61.875,125125.125,29.28875,30.0025,6.775,15.625,8.35
7057,T209,41.740641,-87.546587,2013-06-28,0,7,0,0,1,0,0,0,0,2013,6,28,84.5,66.5,4.285,84.5,81.5238095238,62.4545454545,66.0,61.1428571429,75.625,69.0,1388888.875,29.15625,29.86875,6.8125,22.375,8.975
7058,T209,41.740641,-87.546587,2013-06-28,0,1,0,0,0,1,0,0,0,2013,6,28,84.5,66.5,4.285,84.5,81.5238095238,62.4545454545,66.0,61.1428571429,75.625,69.0,1388888.875,29.15625,29.86875,6.8125,22.375,8.975
7059,T209,41.740641,-87.546587,2013-07-08,0,4,0,0,1,0,0,0,0,2013,7,8,80.125,62.375,0.525,85.75,80.8571428571,60.0,66.25,62.9523809524,71.375,65.0,13750.125,29.3025,30.0175,6.55,13.75,7.3
7060,T209,41.740641,-87.546587,2013-07-08,0,1,0,0,0,1,0,0,0,2013,7,8,80.125,62.375,0.525,85.75,80.8571428571,60.0,66.25,62.9523809524,71.375,65.0,13750.125,29.3025,30.0175,6.55,13.75,7.3
7061,T209,41.740641,-87.546587,2013-07-12,0,55,0,0,0,1,0,0,0,2013,7,12,84.625,65.75,0.505,83.5,81.8095238095,62.0909090909,65.25,64.2857142857,75.375,68.375,1375.0,29.28125,29.99125,5.7,18.75,6.5375
7062,T209,41.740641,-87.546587,2013-07-19,0,9,0,0,1,0,0,0,0,2013,7,19,90.125,70.0,0.675,94.25,83.9047619048,66.1818181818,74.25,66.0952380952,80.25,71.625,0.125,29.405,30.1225,6.925,16.5,7.6
7063,T209,41.740641,-87.546587,2013-07-19,0,21,0,0,0,1,0,0,0,2013,7,19,90.125,70.0,0.675,94.25,83.9047619048,66.1818181818,74.25,66.0952380952,80.25,71.625,0.125,29.405,30.1225,6.925,16.5,7.6
7064,T209,41.740641,-87.546587,2013-07-25,0,3,0,1,0,0,0,0,0,2013,7,25,85.75,67.25,0.69,79.5,86.1904761905,65.1818181818,62.75,67.5238095238,76.625,67.875,125125.0,29.2025,29.9125,6.7125,13.875,8.4875
7065,T209,41.740641,-87.546587,2013-07-25,0,7,0,0,1,0,0,0,0,2013,7,25,85.75,67.25,0.69,79.5,86.1904761905,65.1818181818,62.75,67.5238095238,76.625,67.875,125125.0,29.2025,29.9125,6.7125,13.875,8.4875
7066,T209,41.740641,-87.546587,2013-07-25,0,17,0,0,0,1,0,0,0,2013,7,25,85.75,67.25,0.69,79.5,86.1904761905,65.1818181818,62.75,67.5238095238,76.625,67.875,125125.0,29.2025,29.9125,6.7125,13.875,8.4875
7067,T209,41.740641,-87.546587,2013-08-01,0,4,0,1,0,0,0,0,0,2013,8,1,73.875,58.125,0.935,76.5,82.1904761905,57.0909090909,59.25,64.6666666667,66.25,60.375,126263.75,29.27875,30.0,5.675,22.75,7.15
7068,T209,41.740641,-87.546587,2013-08-01,0,24,0,0,1,0,0,0,0,2013,8,1,73.875,58.125,0.935,76.5,82.1904761905,57.0909090909,59.25,64.6666666667,66.25,60.375,126263.75,29.27875,30.0,5.675,22.75,7.15
7069,T209,41.740641,-87.546587,2013-08-01,0,6,0,0,0,1,0,0,0,2013,8,1,73.875,58.125,0.935,76.5,82.1904761905,57.0909090909,59.25,64.6666666667,66.25,60.375,126263.75,29.27875,30.0,5.675,22.75,7.15
7070,T209,41.740641,-87.546587,2013-08-08,0,8,0,1,0,0,0,0,0,2013,8,8,80.75,63.0,0.75,81.25,79.3333333333,60.0,64.25,62.4761904762,72.125,64.625,126375.0,29.23625,29.955,6.3,17.75,8.175
7071,T209,41.740641,-87.546587,2013-08-08,0,37,0,0,1,0,0,0,0,2013,8,8,80.75,63.0,0.75,81.25,79.3333333333,60.0,64.25,62.4761904762,72.125,64.625,126375.0,29.23625,29.955,6.3,17.75,8.175
7072,T209,41.740641,-87.546587,2013-08-08,0,3,0,0,0,1,0,0,0,2013,8,8,80.75,63.0,0.75,81.25,79.3333333333,60.0,64.25,62.4761904762,72.125,64.625,126375.0,29.23625,29.955,6.3,17.75,8.175
7073,T209,41.740641,-87.546587,2013-08-15,0,27,0,1,0,0,0,0,0,2013,8,15,77.625,60.5,0.285,74.75,77.0476190476,59.0,59.0,60.4761904762,69.375,45.875,1375.0,25.66375,30.05,5.1125,15.25,6.65
7074,T209,41.740641,-87.546587,2013-08-15,0,10,0,0,1,0,0,0,0,2013,8,15,77.625,60.5,0.285,74.75,77.0476190476,59.0,59.0,60.4761904762,69.375,45.875,1375.0,25.66375,30.05,5.1125,15.25,6.65
7075,T209,41.740641,-87.546587,2013-08-15,0,11,0,0,0,1,0,0,0,2013,8,15,77.625,60.5,0.285,74.75,77.0476190476,59.0,59.0,60.4761904762,69.375,45.875,1375.0,25.66375,30.05,5.1125,15.25,6.65
7076,T209,41.740641,-87.546587,2013-08-22,0,6,0,1,0,0,0,0,0,2013,8,22,82.5,60.625,0.24,85.25,80.619047619,58.0909090909,64.75,61.5238095238,71.625,64.375,1.375,29.3825,30.10125,4.9125,17.125,6.325
7077,T209,41.740641,-87.546587,2013-08-22,0,40,0,0,1,0,0,0,0,2013,8,22,82.5,60.625,0.24,85.25,80.619047619,58.0909090909,64.75,61.5238095238,71.625,64.375,1.375,29.3825,30.10125,4.9125,17.125,6.325
7078,T209,41.740641,-87.546587,2013-08-29,0,24,0,1,0,0,0,0,0,2013,8,29,86.875,67.375,0.23,90.0,83.0952380952,63.7272727273,71.0,62.8571428571,77.25,69.125,1375000.125,29.35125,30.06125,6.7,16.125,8.1125
7079,T209,41.740641,-87.546587,2013-08-29,0,7,0,0,0,1,0,0,0,2013,8,29,86.875,67.375,0.23,90.0,83.0952380952,63.7272727273,71.0,62.8571428571,77.25,69.125,1375000.125,29.35125,30.06125,6.7,16.125,8.1125
7080,T209,41.740641,-87.546587,2013-09-06,0,31,0,1,0,0,0,0,0,2013,9,6,82.375,61.875,0.575,80.25,84.7142857143,62.6363636364,58.0,63.8571428571,72.5,65.125,1387500.0,29.25625,29.96875,5.8375,17.875,7.2375
7081,T209,41.740641,-87.546587,2013-09-12,0,28,0,1,0,0,0,0,0,2013,9,12,85.875,66.75,0.025,90.5,85.8571428571,61.0,70.5,65.9047619048,76.5,67.625,0.125,29.2875,30.0,7.775,20.125,9.1875
7082,T209,41.740641,-87.546587,2013-09-19,0,8,0,1,0,0,0,0,0,2013,9,19,72.875,55.75,2.045,75.0,80.3333333333,56.8181818182,57.25,61.7619047619,64.625,58.125,1251250.125,29.35875,30.085,7.15,13.625,8.775
7083,T209,41.740641,-87.546587,2013-09-19,0,10,0,0,1,0,0,0,0,2013,9,19,72.875,55.75,2.045,75.0,80.3333333333,56.8181818182,57.25,61.7619047619,64.625,58.125,1251250.125,29.35875,30.085,7.15,13.625,8.775
7084,T209,41.740641,-87.546587,2013-09-19,0,2,0,0,0,1,0,0,0,2013,9,19,72.875,55.75,2.045,75.0,80.3333333333,56.8181818182,57.25,61.7619047619,64.625,58.125,1251250.125,29.35875,30.085,7.15,13.625,8.775
7085,T209,41.740641,-87.546587,2013-09-26,0,6,0,1,0,0,0,0,0,2013,9,26,72.0,53.0,0.845,70.5,76.4761904762,52.9090909091,49.0,57.8095238095,62.875,57.375,1250000.125,29.2325,29.95,6.7375,14.0,7.8875
7086,T209,41.740641,-87.546587,2013-09-26,0,11,0,0,1,0,0,0,0,2013,9,26,72.0,53.0,0.845,70.5,76.4761904762,52.9090909091,49.0,57.8095238095,62.875,57.375,1250000.125,29.2325,29.95,6.7375,14.0,7.8875
7087,T209,41.740641,-87.546587,2013-09-26,0,1,0,0,0,1,0,0,0,2013,9,26,72.0,53.0,0.845,70.5,76.4761904762,52.9090909091,49.0,57.8095238095,62.875,57.375,1250000.125,29.2325,29.95,6.7375,14.0,7.8875
7088,T212,41.680946,-87.535198,2007-07-18,0,26,0,1,0,0,0,0,0,2007,7,18,81.375,63.0,2.05,83.0,82.8095238095,59.6363636364,65.5,62.9047619048,72.5,63.0,13.875,29.19,29.9025,6.0875,23.25,8.4
7089,T212,41.680946,-87.535198,2007-07-18,0,102,0,0,1,0,0,0,0,2007,7,18,81.375,63.0,2.05,83.0,82.8095238095,59.6363636364,65.5,62.9047619048,72.5,63.0,13.875,29.19,29.9025,6.0875,23.25,8.4
7090,T212,41.680946,-87.535198,2007-07-18,0,12,0,0,0,1,0,0,0,2007,7,18,81.375,63.0,2.05,83.0,82.8095238095,59.6363636364,65.5,62.9047619048,72.5,63.0,13.875,29.19,29.9025,6.0875,23.25,8.4
7091,T212,41.680946,-87.535198,2007-07-19,0,14,0,1,0,0,0,0,0,2007,7,19,82.125,63.125,2.21,83.25,83.2380952381,59.2727272727,66.25,63.1428571429,72.875,63.875,138.875,29.1875,29.89875,5.8625,19.625,8.525
7092,T212,41.680946,-87.535198,2007-07-19,0,418,0,0,1,0,0,0,0,2007,7,19,82.125,63.125,2.21,83.25,83.2380952381,59.2727272727,66.25,63.1428571429,72.875,63.875,138.875,29.1875,29.89875,5.8625,19.625,8.525
7093,T212,41.680946,-87.535198,2007-07-19,0,6,0,0,0,1,0,0,0,2007,7,19,82.125,63.125,2.21,83.25,83.2380952381,59.2727272727,66.25,63.1428571429,72.875,63.875,138.875,29.1875,29.89875,5.8625,19.625,8.525
7094,T212,41.680946,-87.535198,2007-07-19,0,1,0,0,0,0,0,0,1,2007,7,19,82.125,63.125,2.21,83.25,83.2380952381,59.2727272727,66.25,63.1428571429,72.875,63.875,138.875,29.1875,29.89875,5.8625,19.625,8.525
7095,T212,41.680946,-87.535198,2007-08-02,0,184,0,1,0,0,0,0,0,2007,8,2,86.75,66.75,0.36,90.75,83.380952381,61.1818181818,67.25,64.1904761905,77.125,67.75,1387501.375,29.2525,29.9625,5.1375,9.75,6.55
7096,T212,41.680946,-87.535198,2007-08-02,0,65,0,0,1,0,0,0,0,2007,8,2,86.75,66.75,0.36,90.75,83.380952381,61.1818181818,67.25,64.1904761905,77.125,67.75,1387501.375,29.2525,29.9625,5.1375,9.75,6.55
7097,T212,41.680946,-87.535198,2007-08-02,1,48,0,0,1,0,0,0,0,2007,8,2,86.75,66.75,0.36,90.75,83.380952381,61.1818181818,67.25,64.1904761905,77.125,67.75,1387501.375,29.2525,29.9625,5.1375,9.75,6.55
7098,T212,41.680946,-87.535198,2007-08-02,0,1,0,0,0,1,0,0,0,2007,8,2,86.75,66.75,0.36,90.75,83.380952381,61.1818181818,67.25,64.1904761905,77.125,67.75,1387501.375,29.2525,29.9625,5.1375,9.75,6.55
7099,T212,41.680946,-87.535198,2007-08-02,0,42,0,0,0,0,0,0,1,2007,8,2,86.75,66.75,0.36,90.75,83.380952381,61.1818181818,67.25,64.1904761905,77.125,67.75,1387501.375,29.2525,29.9625,5.1375,9.75,6.55
7100,T212,41.680946,-87.535198,2007-08-09,0,36,0,1,0,0,0,0,0,2007,8,9,87.5,70.125,3.14,87.5,84.9047619048,65.0909090909,72.75,66.4285714286,79.125,71.25,1263888.875,29.17625,29.88625,4.075,15.625,6.7625
7101,T212,41.680946,-87.535198,2007-08-09,0,53,0,0,1,0,0,0,0,2007,8,9,87.5,70.125,3.14,87.5,84.9047619048,65.0909090909,72.75,66.4285714286,79.125,71.25,1263888.875,29.17625,29.88625,4.075,15.625,6.7625
7102,T212,41.680946,-87.535198,2007-08-09,0,18,0,0,0,0,0,0,1,2007,8,9,87.5,70.125,3.14,87.5,84.9047619048,65.0909090909,72.75,66.4285714286,79.125,71.25,1263888.875,29.17625,29.88625,4.075,15.625,6.7625
7103,T212,41.680946,-87.535198,2007-08-17,0,174,0,1,0,0,0,0,0,2007,8,17,83.0,66.25,0.93,80.0,85.7619047619,65.8181818182,65.25,67.5714285714,74.875,68.125,1388888.75,29.29875,30.005,4.3,12.25,6.05
7104,T212,41.680946,-87.535198,2007-08-17,0,102,0,0,1,0,0,0,0,2007,8,17,83.0,66.25,0.93,80.0,85.7619047619,65.8181818182,65.25,67.5714285714,74.875,68.125,1388888.75,29.29875,30.005,4.3,12.25,6.05
7105,T212,41.680946,-87.535198,2007-08-17,0,1,0,0,0,0,1,0,0,2007,8,17,83.0,66.25,0.93,80.0,85.7619047619,65.8181818182,65.25,67.5714285714,74.875,68.125,1388888.75,29.29875,30.005,4.3,12.25,6.05
7106,T212,41.680946,-87.535198,2007-08-17,0,16,0,0,0,0,0,0,1,2007,8,17,83.0,66.25,0.93,80.0,85.7619047619,65.8181818182,65.25,67.5714285714,74.875,68.125,1388888.75,29.29875,30.005,4.3,12.25,6.05
7107,T212,41.680946,-87.535198,2007-08-22,0,42,0,1,0,0,0,0,0,2007,8,22,78.375,65.375,2.935,80.75,83.5714285714,63.7272727273,67.0,67.5238095238,72.125,66.75,1376388.875,29.26625,29.97875,4.3625,14.125,6.875
7108,T212,41.680946,-87.535198,2007-08-22,0,67,0,0,1,0,0,0,0,2007,8,22,78.375,65.375,2.935,80.75,83.5714285714,63.7272727273,67.0,67.5238095238,72.125,66.75,1376388.875,29.26625,29.97875,4.3625,14.125,6.875
7109,T212,41.680946,-87.535198,2007-08-22,0,1,0,0,0,1,0,0,0,2007,8,22,78.375,65.375,2.935,80.75,83.5714285714,63.7272727273,67.0,67.5238095238,72.125,66.75,1376388.875,29.26625,29.97875,4.3625,14.125,6.875
7110,T212,41.680946,-87.535198,2007-08-22,0,2,0,0,0,0,1,0,0,2007,8,22,78.375,65.375,2.935,80.75,83.5714285714,63.7272727273,67.0,67.5238095238,72.125,66.75,1376388.875,29.26625,29.97875,4.3625,14.125,6.875
7111,T212,41.680946,-87.535198,2007-08-22,0,2,0,0,0,0,0,0,1,2007,8,22,78.375,65.375,2.935,80.75,83.5714285714,63.7272727273,67.0,67.5238095238,72.125,66.75,1376388.875,29.26625,29.97875,4.3625,14.125,6.875
7112,T212,41.680946,-87.535198,2007-08-28,0,185,0,1,0,0,0,0,0,2007,8,28,84.0,65.875,3.305,82.0,81.9523809524,64.0909090909,62.75,66.2380952381,75.25,68.25,1388875.0,29.24375,29.95125,5.825,21.125,7.775
7113,T212,41.680946,-87.535198,2007-08-28,1,26,0,1,0,0,0,0,0,2007,8,28,84.0,65.875,3.305,82.0,81.9523809524,64.0909090909,62.75,66.2380952381,75.25,68.25,1388875.0,29.24375,29.95125,5.825,21.125,7.775
7114,T212,41.680946,-87.535198,2007-08-28,0,40,0,0,1,0,0,0,0,2007,8,28,84.0,65.875,3.305,82.0,81.9523809524,64.0909090909,62.75,66.2380952381,75.25,68.25,1388875.0,29.24375,29.95125,5.825,21.125,7.775
7115,T212,41.680946,-87.535198,2007-09-06,0,3,0,1,0,0,0,0,0,2007,9,6,83.375,62.5,0.185,87.25,81.7619047619,60.0,67.0,64.0,73.0,64.375,1.375,29.36625,30.08875,5.5625,15.75,6.725
7116,T212,41.680946,-87.535198,2007-09-06,1,21,0,0,1,0,0,0,0,2007,9,6,83.375,62.5,0.185,87.25,81.7619047619,60.0,67.0,64.0,73.0,64.375,1.375,29.36625,30.08875,5.5625,15.75,6.725
7117,T212,41.680946,-87.535198,2007-09-12,0,3,0,1,0,0,0,0,0,2007,9,12,78.25,60.75,0.74,73.0,81.0,57.8181818182,53.25,62.0952380952,69.75,62.0,1387512.5,29.27,29.98375,8.075,13.0,9.7125
7118,T212,41.680946,-87.535198,2007-09-12,0,8,0,0,1,0,0,0,0,2007,9,12,78.25,60.75,0.74,73.0,81.0,57.8181818182,53.25,62.0952380952,69.75,62.0,1387512.5,29.27,29.98375,8.075,13.0,9.7125
